package_manager,name,version,licenses,homepage,approved
Yarn,contains-path,0.1.0,MIT,https://github.com/jonschlinkert/contains-path,Approved
Yarn,content-disposition,0.5.3,MIT,Unknown,Approved
Yarn,content-type,1.0.4,MIT,Unknown,Approved
Yarn,convert-source-map,1.7.0,MIT,https://github.com/thlorenz/convert-source-map,Approved
Yarn,cookie,0.3.1,MIT,Unknown,Approved
Yarn,cookie,0.4.0,MIT,Unknown,Approved
Yarn,cookie-signature,1.0.6,MIT,Unknown,Approved
Yarn,copy-concurrently,1.0.5,ISC,https://www.npmjs.com/package/copy-concurrently,Approved
Yarn,copy-descriptor,0.1.1,MIT,https://github.com/jonschlinkert/copy-descriptor,Approved
Yarn,copy-props,2.0.4,MIT,https://github.com/sttk/copy-props#readme,Approved
Yarn,copy-to-clipboard,3.3.1,MIT,Unknown,Approved
Yarn,core-js,1.2.7,MIT,Unknown,Approved
Yarn,core-js,2.6.11,MIT,Unknown,Approved
Yarn,core-js,3.6.4,MIT,Unknown,Approved
Yarn,core-js,3.6.5,MIT,Unknown,Approved
Yarn,core-js-compat,3.6.3,MIT,Unknown,Approved
Yarn,core-js-pure,3.6.4,MIT,Unknown,Approved
Yarn,core-util-is,1.0.2,MIT,http://blog.izs.me/,Approved
Yarn,corejs-upgrade-webpack-plugin,2.2.0,MIT,https://github.com/ndelangen/corejs-upgrade-webpack-plugin,Approved
Yarn,cors,2.8.5,MIT,https://github.com/troygoode/,Approved
Yarn,cosmiconfig,4.0.0,MIT,https://github.com/davidtheclark/cosmiconfig#readme,Approved
Yarn,cosmiconfig,5.2.1,MIT,https://github.com/davidtheclark/cosmiconfig#readme,Approved
Yarn,cosmiconfig,6.0.0,MIT,https://github.com/davidtheclark/cosmiconfig#readme,Approved
Yarn,crc,3.8.0,MIT,https://github.com/alexgorbatchev/node-crc,Approved
Yarn,crc32-stream,2.0.0,MIT,https://github.com/archiverjs/node-crc32-stream,Approved
Yarn,create-ecdh,4.0.3,MIT,https://github.com/crypto-browserify/createECDH,Approved
Yarn,create-error-class,3.0.2,MIT,github.com/floatdrop,Approved
Yarn,create-hash,1.2.0,MIT,https://github.com/crypto-browserify/createHash,Approved
Yarn,create-hmac,1.1.7,MIT,https://github.com/crypto-browserify/createHmac,Approved
Yarn,create-react-context,0.2.2,MIT,Unknown,Approved
Yarn,create-react-context,0.3.0,MIT,Unknown,Approved
Yarn,cross-env,7.0.2,MIT,https://github.com/kentcdodds/cross-env#readme,Approved
Yarn,cross-fetch,2.2.2,MIT,https://github.com/lquixada/cross-fetch,Approved
Yarn,cross-spawn,3.0.1,MIT,http://indigounited.com,Approved
Yarn,cross-spawn,5.1.0,MIT,http://indigounited.com,Approved
Yarn,cross-spawn,6.0.5,MIT,https://github.com/moxystudio/node-cross-spawn,Approved
Yarn,cross-spawn,7.0.2,MIT,https://github.com/moxystudio/node-cross-spawn,Approved
Yarn,crypto-browserify,3.12.0,MIT,https://github.com/crypto-browserify/crypto-browserify,Approved
Yarn,crypto-random-string,1.0.0,MIT,sindresorhus.com,Approved
Yarn,crypto-random-string,2.0.0,MIT,sindresorhus.com,Approved
Yarn,css-color-names,0.0.4,MIT,http://www.daveeddy.com,Approved
Yarn,css-declaration-sorter,4.0.1,MIT,https://selwyn.cc/,Approved
Yarn,css-loader,3.5.3,MIT,https://github.com/webpack-contrib/css-loader,Approved
Yarn,css-select,1.2.0,Simplified BSD,Unknown,Approved
Yarn,css-select,2.0.2,Simplified BSD,Unknown,Approved
Yarn,css-select-base-adapter,0.1.1,MIT,https://github.com/nrkn/css-select-base-adapter#readme,Approved
Yarn,css-tree,1.0.0-alpha.28,MIT,https://github.com/csstree/csstree,Approved
Yarn,css-tree,1.0.0-alpha.29,MIT,https://github.com/csstree/csstree,Approved
Yarn,css-unit-converter,1.1.1,MIT,https://github.com/andyjansson/css-unit-converter,Approved
Yarn,css-url-regex,1.1.0,MIT,https://github.com/johnotander/css-url-regex,Approved
Yarn,css-what,2.1.2,Simplified BSD,http://feedic.com,Approved
Yarn,css.escape,1.5.0,MIT,https://mths.be/cssescape,Approved
Yarn,cssesc,2.0.0,MIT,https://mths.be/cssesc,Approved
Yarn,cssesc,3.0.0,MIT,https://mths.be/cssesc,Approved
Yarn,cssnano,4.1.10,MIT,https://github.com/cssnano/cssnano,Approved
Yarn,cssnano-preset-default,4.0.7,MIT,https://github.com/cssnano/cssnano,Approved
Yarn,cssnano-util-get-arguments,4.0.0,MIT,https://github.com/cssnano/cssnano,Approved
Yarn,cssnano-util-get-match,4.0.0,MIT,https://github.com/cssnano/cssnano,Approved
Yarn,cssnano-util-raw-cache,4.0.1,MIT,https://github.com/cssnano/cssnano,Approved
Yarn,cssnano-util-same-parent,4.0.1,MIT,https://github.com/cssnano/cssnano,Approved
Yarn,csso,3.5.1,MIT,https://github.com/css/csso,Approved
Yarn,cssom,0.3.8,MIT,Unknown,Approved
Yarn,cssom,0.4.1,MIT,Unknown,Approved
Yarn,cssstyle,1.4.0,MIT,https://github.com/jsakas/CSSStyleDeclaration,Approved
Yarn,cssstyle,2.0.0,MIT,https://github.com/jsdom/cssstyle,Approved
Yarn,csstype,2.6.4,MIT,Unknown,Approved
Yarn,currently-unhandled,0.4.1,MIT,github.com/jamestalmage,Approved
Yarn,cycle,1.0.3,UNKNOWN,https://github.com/douglascrockford/JSON-js,Not approved
Yarn,cyclist,0.2.2,MIT*,Unknown,Not approved
Yarn,d,1.0.0,MIT,http://www.medikoo.com/,Approved
Yarn,d3-array,1.2.4,New BSD,https://d3js.org/d3-array/,Approved
Yarn,d3-axis,1.0.12,New BSD,https://d3js.org/d3-axis/,Approved
Yarn,d3-collection,1.0.7,New BSD,https://d3js.org/d3-collection/,Approved
Yarn,d3-color,1.2.3,New BSD,https://d3js.org/d3-color/,Approved
Yarn,d3-format,1.3.2,New BSD,https://d3js.org/d3-format/,Approved
Yarn,d3-interpolate,1.4.0,New BSD,https://d3js.org/d3-interpolate/,Approved
Yarn,d3-path,1.0.7,New BSD,https://d3js.org/d3-path/,Approved
Yarn,d3-scale,2.2.2,New BSD,https://d3js.org/d3-scale/,Approved
Yarn,d3-scale,3.2.1,New BSD,https://d3js.org/d3-scale/,Approved
Yarn,d3-selection,1.4.1,New BSD,https://d3js.org/d3-selection/,Approved
Yarn,d3-shape,1.3.7,New BSD,https://d3js.org/d3-shape/,Approved
Yarn,d3-time,1.0.10,New BSD,https://d3js.org/d3-time/,Approved
Yarn,d3-time-format,2.1.3,New BSD,https://d3js.org/d3-time-format/,Approved
Yarn,dashdash,1.14.1,MIT,http://trentm.com,Approved
Yarn,data-urls,1.1.0,MIT,https://domenic.me/,Approved
Yarn,date-fns,2.14.0,MIT,Unknown,Approved
Yarn,date-now,0.1.4,MIT,https://github.com/Colingo/date-now,Approved
Yarn,debounce,1.2.0,MIT,Unknown,Approved
Yarn,debug,2.6.9,MIT,Unknown,Approved
Yarn,debug,3.1.0,MIT,Unknown,Approved
Yarn,debug,3.2.6,MIT,Unknown,Approved
Yarn,debug,4.1.1,MIT,Unknown,Approved
Yarn,debuglog,1.0.1,MIT,Unknown,Approved
Yarn,decamelize,1.2.0,MIT,sindresorhus.com,Approved
Yarn,decamelize,3.2.0,MIT,sindresorhus.com,Approved
Yarn,decamelize-keys,1.1.0,MIT,http://sindresorhus.com,Approved
Yarn,decimal.js-light,2.5.0,MIT,Unknown,Approved
Yarn,decode-uri-component,0.2.0,MIT,github.com/SamVerschueren,Approved
Yarn,decompress-response,3.3.0,MIT,Unknown,Approved
Yarn,decompress-response,6.0.0,MIT,https://sindresorhus.com,Approved
Yarn,dedent,0.7.0,MIT,https://github.com/dmnd/dedent,Approved
Yarn,deep-eql,3.0.1,MIT,Unknown,Approved
Yarn,deep-equal,1.1.1,MIT,http://substack.net,Approved
Yarn,deep-extend,0.6.0,MIT,https://github.com/unclechu/node-deep-extend,Approved
Yarn,deep-is,0.1.3,MIT,http://thlorenz.com,Approved
Yarn,deep-object-diff,1.1.0,MIT,https://github.com/mattphillips/deep-object-diff#readme,Approved
Yarn,deepcopy,2.0.0,MIT,Unknown,Approved
Yarn,deepmerge,4.2.2,MIT,https://github.com/TehShrike/deepmerge,Approved
Yarn,default-compare,1.0.0,MIT,https://github.com/doowb/default-compare,Approved
Yarn,default-gateway,4.2.0,Simplified BSD,Unknown,Approved
Yarn,default-require-extensions,3.0.0,MIT,Unknown,Approved
Yarn,default-resolution,2.0.0,MIT,http://gulpjs.com/,Approved
Yarn,defaults,1.0.3,MIT,Unknown,Approved
Yarn,defer-to-connect,1.0.2,MIT,https://github.com/szmarczak/defer-to-connect#readme,Approved
Yarn,defer-to-connect,2.0.0,MIT,https://github.com/szmarczak/defer-to-connect#readme,Approved
Yarn,define-properties,1.1.3,MIT,Unknown,Approved
Yarn,define-property,0.2.5,MIT,https://github.com/jonschlinkert/define-property,Approved
Yarn,define-property,1.0.0,MIT,https://github.com/jonschlinkert/define-property,Approved
Yarn,define-property,2.0.2,MIT,https://github.com/jonschlinkert/define-property,Approved
Yarn,del,4.1.1,MIT,sindresorhus.com,Approved
Yarn,delay,4.3.0,MIT,sindresorhus.com,Approved
Yarn,delayed-stream,1.0.0,MIT,https://github.com/felixge/node-delayed-stream,Approved
Yarn,delegate,3.2.0,MIT,Unknown,Approved
Yarn,delegates,1.0.0,MIT,Unknown,Approved
Yarn,denodeify,1.2.1,MIT,https://github.com/matthew-andrews/denodeify,Approved
Yarn,depd,1.1.2,MIT,Unknown,Approved
Yarn,deprecation,2.3.1,ISC,Unknown,Approved
Yarn,des.js,1.0.0,MIT,https://github.com/indutny/des.js#readme,Approved
Yarn,destroy,1.0.4,MIT,http://jongleberry.com,Approved
Yarn,detect-file,1.0.0,MIT,https://github.com/doowb/detect-file,Approved
Yarn,detect-indent,5.0.0,MIT,sindresorhus.com,Approved
Yarn,detect-libc,1.0.3,Apache 2.0,Unknown,Approved
Yarn,detect-newline,2.1.0,MIT,sindresorhus.com,Approved
Yarn,detect-newline,3.1.0,MIT,sindresorhus.com,Approved
Yarn,detect-node,2.0.4,ISC,https://github.com/iliakan/detect-node,Approved
Yarn,detect-port,1.3.0,MIT,https://github.com/node-modules/detect-port,Approved
Yarn,detect-port-alt,1.1.6,MIT,https://github.com/node-modules/detect-port,Approved
Yarn,dezalgo,1.0.3,ISC,https://github.com/npm/dezalgo,Approved
Yarn,diff,3.5.0,New BSD,Unknown,Approved
Yarn,diff,4.0.2,New BSD,Unknown,Approved
Yarn,diff-sequences,24.9.0,MIT,Unknown,Approved
Yarn,diff-sequences,25.2.6,MIT,Unknown,Approved
Yarn,diffie-hellman,5.0.3,MIT,https://github.com/crypto-browserify/diffie-hellman,Approved
Yarn,dir-glob,2.0.0,MIT,github.com/kevva,Approved
Yarn,dir-glob,2.2.2,MIT,github.com/kevva,Approved
Yarn,dir-glob,3.0.1,MIT,github.com/kevva,Approved
Yarn,discontinuous-range,1.0.0,MIT,https://github.com/dtudury/discontinuous-range,Approved
Yarn,dispensary,0.51.2,Mozilla Public License 2.0,https://github.com/mozilla/dispensary#readme,Approved
Go,dmitri.shuralyov.com/gpu/mtl,v0.0.0-20190408044501-666a987793e9,New BSD,"",Approved
Yarn,dns-equal,1.0.0,MIT,https://github.com/watson/dns-equal#readme,Approved
Yarn,dns-packet,1.3.1,MIT,https://github.com/mafintosh/dns-packet,Approved
Yarn,dns-txt,2.0.2,MIT,https://github.com/watson/dns-txt,Approved
Yarn,doctrine,1.5.0,Simplified BSD,https://github.com/eslint/doctrine,Approved
Yarn,doctrine,2.1.0,Apache 2.0,https://github.com/eslint/doctrine,Approved
Yarn,doctrine,3.0.0,Apache 2.0,https://github.com/eslint/doctrine,Approved
Yarn,dom-accessibility-api,0.4.4,MIT,Unknown,Approved
Yarn,dom-confetti,0.1.1,MIT,Unknown,Approved
Yarn,dom-converter,0.2.0,MIT,Unknown,Approved
Yarn,dom-helpers,3.4.0,MIT,Unknown,Approved
Yarn,dom-serializer,0.1.1,MIT,Unknown,Approved
Yarn,dom-serializer,0.2.2,MIT,Unknown,Approved
Yarn,dom-walk,0.1.1,MIT,https://github.com/Raynos/dom-walk,Approved
Yarn,domain-browser,1.2.0,MIT,https://github.com/bevry/domain-browser,Approved
Yarn,domelementtype,1.3.1,Simplified BSD,Unknown,Approved
Yarn,domelementtype,2.0.1,Simplified BSD,Unknown,Approved
Yarn,domexception,1.0.1,MIT,https://domenic.me/,Approved
Yarn,domhandler,2.1.0,Simplified BSD,Unknown,Approved
Yarn,domhandler,2.4.2,Simplified BSD,Unknown,Approved
Yarn,domhandler,3.0.0,Simplified BSD,Unknown,Approved
Yarn,domutils,1.1.6,Simplified BSD,Unknown,Approved
Yarn,domutils,1.5.1,Simplified BSD,Unknown,Approved
Yarn,domutils,1.7.0,Simplified BSD,Unknown,Approved
Yarn,domutils,2.0.0,Simplified BSD,Unknown,Approved
Yarn,dot-prop,4.2.0,MIT,sindresorhus.com,Approved
Yarn,dot-prop,5.2.0,MIT,sindresorhus.com,Approved
Yarn,dotenv,5.0.1,Simplified BSD,Unknown,Approved
Yarn,dotenv,6.2.0,Simplified BSD,Unknown,Approved
Yarn,dotenv,8.2.0,Simplified BSD,Unknown,Approved
Yarn,dotenv-defaults,1.0.2,MIT,https://github.com/mrsteele/dotenv-defaults#readme,Approved
Yarn,dotenv-expand,5.1.0,Simplified BSD,Unknown,Approved
Yarn,dotenv-webpack,1.7.0,MIT,https://github.com/mrsteele/dotenv-webpack#readme,Approved
Yarn,downshift,3.4.8,MIT,https://github.com/downshift-js/downshift#readme,Approved
Yarn,dtrace-provider,0.8.7,Simplified BSD,https://github.com/chrisa/node-dtrace-provider#readme,Approved
Yarn,duplexer,0.1.1,MIT,https://github.com/Raynos/duplexer,Approved
Yarn,duplexer3,0.1.4,New BSD,http://www.fknsrs.biz/,Approved
Yarn,duplexify,3.6.1,MIT,https://github.com/mafintosh/duplexify,Approved
Yarn,each-props,1.3.2,MIT,https://github.com/sttk/each-props#readme,Approved
Yarn,ecc-jsbn,0.1.2,MIT,https://github.com/quartzjer/ecc-jsbn,Approved
Yarn,ecdsa-sig-formatter,1.0.11,Apache 2.0,https://github.com/Brightspace/node-ecdsa-sig-formatter#readme,Approved
Yarn,editor,1.0.0,MIT,https://github.com/substack/node-editor,Approved
Yarn,ee-first,1.1.1,MIT,http://jongleberry.com,Approved
Yarn,ejs,2.7.4,Apache 2.0,https://github.com/mde/ejs,Approved
Yarn,electron-to-chromium,1.3.431,ISC,Unknown,Approved
Yarn,element-resize-detector,1.1.15,MIT,https://github.com/wnr/element-resize-detector,Approved
Yarn,elliptic,6.4.1,MIT,https://github.com/indutny/elliptic,Approved
Yarn,emoji-regex,7.0.3,MIT,https://mths.be/emoji-regex,Approved
Yarn,emoji-regex,8.0.0,MIT,https://mths.be/emoji-regex,Approved
Yarn,emojis-list,2.1.0,MIT,https://github.com/Kikobeats/emojis-list,Approved
Yarn,emojis-list,3.0.0,MIT,https://nidecoc.io/Kikobeats/emojis-list,Approved
Yarn,emotion-theming,10.0.27,MIT,https://emotion.sh/,Approved
Yarn,encodeurl,1.0.2,MIT,Unknown,Approved
Yarn,encoding,0.1.12,MIT,Unknown,Approved
Yarn,end-of-stream,1.1.0,MIT,https://github.com/mafintosh/end-of-stream,Approved
Yarn,engine.io,3.4.0,MIT,https://github.com/socketio/engine.io,Approved
Yarn,engine.io-client,3.4.0,MIT,https://github.com/socketio/engine.io-client,Approved
Yarn,engine.io-parser,2.2.0,MIT,https://github.com/socketio/engine.io-parser,Approved
Yarn,enhanced-resolve,4.1.0,MIT,http://github.com/webpack/enhanced-resolve,Approved
Yarn,entities,1.1.2,Simplified BSD,Unknown,Approved
Yarn,entities,2.0.0,Simplified BSD,Unknown,Approved
Yarn,env-ci,2.6.0,MIT,https://github.com/pvdlg/env-ci#readme,Approved
Yarn,env-paths,2.2.0,MIT,sindresorhus.com,Approved
Yarn,enzyme,3.11.0,MIT,https://airbnb.io/enzyme/,Approved
Yarn,enzyme-adapter-react-16,1.15.2,MIT,https://airbnb.io/enzyme/,Approved
Yarn,enzyme-adapter-utils,1.13.0,MIT,https://airbnb.io/enzyme/,Approved
Yarn,enzyme-shallow-equal,1.0.1,MIT,https://airbnb.io/enzyme/,Approved
Yarn,enzyme-to-json,3.5.0,MIT,https://github.com/adriantoine/enzyme-to-json#readme,Approved
Yarn,err-code,1.1.2,MIT,http://indigounited.com,Approved
Yarn,errno,0.1.7,MIT,Unknown,Approved
Yarn,error-ex,1.3.2,MIT,Unknown,Approved
Yarn,es-abstract,1.17.5,MIT,http://ljharb.codes,Approved
Yarn,es-array-method-boxes-properly,1.0.0,MIT,https://github.com/ljharb/es-array-method-boxes-properly#readme,Approved
Yarn,es-get-iterator,1.1.0,MIT,https://github.com/ljharb/es-get-iterator#readme,Approved
Yarn,es-to-primitive,1.2.1,MIT,Unknown,Approved
Yarn,es5-ext,0.10.46,ISC,http://www.medikoo.com/,Approved
Yarn,es5-shim,4.5.13,MIT,http://github.com/es-shims/es5-shim/,Approved
Yarn,es6-error,4.1.1,MIT,https://github.com/bjyoungblood/es6-error,Approved
Yarn,es6-iterator,2.0.3,MIT,http://www.medikoo.com/,Approved
Yarn,es6-map,0.1.5,MIT,http://www.medikoo.com/,Approved
Yarn,es6-promise,2.3.0,MIT,Conversion to ES6 API by Jake Archibald,Approved
Yarn,es6-promise,4.2.5,MIT,Conversion to ES6 API by Jake Archibald,Approved
Yarn,es6-promise-pool,2.5.0,MIT,https://tmdpw.eu,Approved
Yarn,es6-promisify,5.0.0,MIT,Unknown,Approved
Yarn,es6-promisify,6.0.2,MIT,Unknown,Approved
Yarn,es6-promisify,6.1.0,MIT,Unknown,Approved
Yarn,es6-set,0.1.5,MIT,http://www.medikoo.com/,Approved
Yarn,es6-shim,0.35.5,MIT,https://github.com/paulmillr/es6-shim/,Approved
Yarn,es6-symbol,3.1.1,MIT,http://www.medikoo.com/,Approved
Yarn,es6-weak-map,2.0.2,MIT,http://www.medikoo.com/,Approved
Yarn,escape-html,1.0.3,MIT,Unknown,Approved
Yarn,escape-string-regexp,1.0.5,MIT,sindresorhus.com,Approved
Yarn,escodegen,1.14.1,Simplified BSD,http://github.com/estools/escodegen,Approved
Yarn,escope,3.6.0,Simplified BSD,http://github.com/estools/escope,Approved
Yarn,eslint,3.19.0,MIT,http://eslint.org/,Approved
Yarn,eslint,5.16.0,MIT,https://eslint.org/,Approved
Yarn,eslint,7.1.0,MIT,https://eslint.org/,Approved
Yarn,eslint-ast-utils,1.1.0,MIT,github.com/jfmengels,Approved
Yarn,eslint-config-prettier,6.11.0,MIT,Unknown,Approved
Yarn,eslint-etc,0.0.14,MIT,https://github.com/cartant/eslint-etc,Approved
Yarn,eslint-etc,0.0.8,MIT,https://github.com/cartant/eslint-etc,Approved
Yarn,eslint-import-resolver-node,0.3.2,MIT,https://github.com/benmosher/eslint-plugin-import,Approved
Yarn,eslint-module-utils,2.5.0,MIT,https://github.com/benmosher/eslint-plugin-import#readme,Approved
Yarn,eslint-plugin-ban,1.4.0,ISC,Unknown,Approved
Yarn,eslint-plugin-etc,0.0.1-beta.25,MIT,https://github.com/cartant/eslint-plugin-etc,Approved
Yarn,eslint-plugin-import,2.20.2,MIT,https://github.com/benmosher/eslint-plugin-import,Approved
Yarn,eslint-plugin-jsdoc,26.0.1,New BSD,http://gajus.com,Approved
Yarn,eslint-plugin-no-unsafe-innerhtml,1.0.16,Mozilla Public License 2.0,https://github.com/mozfreddyb/eslint-plugin-no-unsafe-innerhtml/,Approved
Yarn,eslint-plugin-react,7.20.0,MIT,https://github.com/yannickcr/eslint-plugin-react,Approved
Yarn,eslint-plugin-react-hooks,4.0.4,MIT,https://reactjs.org/,Approved
Yarn,eslint-plugin-rxjs,0.0.2-beta.24,MIT,https://github.com/cartant/eslint-plugin-rxjs,Approved
Yarn,eslint-plugin-unicorn,20.1.0,MIT,https://sindresorhus.com,Approved
Yarn,eslint-scope,4.0.3,Simplified BSD,http://github.com/eslint/eslint-scope,Approved
Yarn,eslint-scope,5.0.0,Simplified BSD,http://github.com/eslint/eslint-scope,Approved
Yarn,eslint-template-visitor,2.0.0,GPL-3.0-or-later OR MIT,Unknown,Not approved
Yarn,eslint-utils,1.4.3,MIT,https://github.com/mysticatea/eslint-utils#readme,Approved
Yarn,eslint-utils,2.0.0,MIT,https://github.com/mysticatea/eslint-utils#readme,Approved
Yarn,eslint-visitor-keys,1.1.0,Apache 2.0,https://github.com/eslint/eslint-visitor-keys#readme,Approved
Yarn,espree,3.5.4,Simplified BSD,https://github.com/eslint/espree,Approved
Yarn,espree,5.0.1,Simplified BSD,https://github.com/eslint/espree,Approved
Yarn,espree,6.2.1,Simplified BSD,https://github.com/eslint/espree,Approved
Yarn,espree,7.0.0,Simplified BSD,https://github.com/eslint/espree,Approved
Yarn,esprima,4.0.1,Simplified BSD,http://esprima.org/,Approved
Yarn,esquery,1.3.1,New BSD,https://github.com/estools/esquery/,Approved
Yarn,esrecurse,4.2.1,Simplified BSD,https://github.com/estools/esrecurse,Approved
Yarn,estraverse,4.2.0,Simplified BSD,https://github.com/estools/estraverse,Approved
Yarn,estraverse,5.1.0,Simplified BSD,https://github.com/estools/estraverse,Approved
Yarn,esutils,2.0.2,Simplified BSD,https://github.com/estools/esutils,Approved
Yarn,etag,1.8.1,MIT,Unknown,Approved
Yarn,event-emitter,0.3.5,MIT,http://www.medikoo.com/,Approved
Yarn,event-target-shim,5.0.1,MIT,https://github.com/mysticatea/event-target-shim,Approved
Yarn,event-to-promise,0.8.0,MIT,https://github.com/JsCommunity/event-to-promise,Approved
Yarn,eventemitter3,3.1.2,MIT,Unknown,Approved
Yarn,eventemitter3,4.0.0,MIT,Unknown,Approved
Yarn,events,3.0.0,MIT,http://jeditoolkit.com,Approved
Yarn,eventsource,1.0.7,MIT,http://github.com/EventSource/eventsource,Approved
Yarn,evp_bytestokey,1.0.3,MIT,https://github.com/crypto-browserify/EVP_BytesToKey,Approved
Yarn,exec-sh,0.3.2,MIT,Unknown,Approved
Yarn,execa,0.7.0,MIT,sindresorhus.com,Approved
Yarn,execa,1.0.0,MIT,sindresorhus.com,Approved
Yarn,execa,3.4.0,MIT,sindresorhus.com,Approved
Yarn,execa,4.0.2,MIT,sindresorhus.com,Approved
Yarn,execall,2.0.0,MIT,sindresorhus.com,Approved
Yarn,exit,0.1.2,MIT,https://github.com/cowboy/node-exit,Approved
Yarn,exit-hook,1.1.1,MIT,http://sindresorhus.com,Approved
Yarn,expand-brackets,2.1.4,MIT,https://github.com/jonschlinkert/expand-brackets,Approved
Yarn,expand-template,2.0.3,(MIT OR WTFPL),https://github.com/ralphtheninja/expand-template,Not approved
Yarn,expand-tilde,2.0.2,MIT,https://github.com/jonschlinkert/expand-tilde,Approved
Yarn,expect,24.9.0,MIT,Unknown,Approved
Yarn,expect,25.5.0,MIT,Unknown,Approved
Yarn,express,4.17.1,MIT,http://expressjs.com/,Approved
Yarn,extend,3.0.2,MIT,http://www.justmoon.net,Approved
Yarn,extend-shallow,2.0.1,MIT,https://github.com/jonschlinkert/extend-shallow,Approved
Yarn,extend-shallow,3.0.2,MIT,https://github.com/jonschlinkert/extend-shallow,Approved
Yarn,external-editor,3.0.3,MIT,https://github.com/mrkmg/node-external-editor#readme,Approved
Yarn,extglob,2.0.4,MIT,https://github.com/micromatch/extglob,Approved
Yarn,extract-stack,1.0.0,MIT,sindresorhus.com,Approved
Yarn,extract-zip,1.6.7,Simplified BSD,Unknown,Approved
Yarn,extsprintf,1.3.0,MIT,Unknown,Approved
Yarn,eyes,0.1.8,MIT,Unknown,Approved
Yarn,fake-tag,1.0.1,MIT,https://github.com/jaydenseric/fake-tag#readme,Approved
Yarn,fancy-file-input,2.0.3,Apache 2.0,Unknown,Approved
Yarn,fancy-log,1.3.3,MIT,http://gulpjs.com/,Approved
Yarn,fast-deep-equal,2.0.1,MIT,https://github.com/epoberezkin/fast-deep-equal#readme,Approved
Yarn,fast-deep-equal,3.1.1,MIT,https://github.com/epoberezkin/fast-deep-equal#readme,Approved
Yarn,fast-glob,2.2.6,MIT,canonium.com,Approved
Yarn,fast-glob,3.2.2,MIT,https://mrmlnc.com,Approved
Yarn,fast-json-parse,1.0.3,MIT,https://github.com/mcollina/fast-json-parse#readme,Approved
Yarn,fast-json-patch,2.1.0,MIT,https://github.com/Starcounter-Jack/JSON-Patch,Approved
Yarn,fast-json-stable-stringify,2.0.0,MIT,https://github.com/epoberezkin/fast-json-stable-stringify,Approved
Yarn,fast-levenshtein,2.0.6,MIT,http://www.hiddentao.com/,Approved
Yarn,fast-redact,2.0.0,MIT,https://github.com/davidmarkclements/fast-redact#readme,Approved
Yarn,fast-safe-stringify,1.2.3,MIT,https://github.com/davidmarkclements/fast-safe-stringify#readme,Approved
Yarn,fast-safe-stringify,2.0.7,MIT,https://github.com/davidmarkclements/fast-safe-stringify#readme,Approved
Yarn,fast-text-encoding,1.0.0,Apache 2.0,Unknown,Approved
Yarn,fastq,1.6.0,ISC,https://github.com/mcollina/fastq#readme,Approved
Yarn,fault,1.0.2,MIT,http://wooorm.com,Approved
Yarn,faye-websocket,0.10.0,MIT,http://github.com/faye/faye-websocket-node,Approved
Yarn,faye-websocket,0.11.1,MIT,https://github.com/faye/faye-websocket-node,Approved
Yarn,fb-watchman,2.0.0,Apache 2.0,https://facebook.github.io/watchman/,Approved
Yarn,fbjs,0.8.17,MIT,Unknown,Approved
Yarn,fd-slicer,1.0.1,MIT,Unknown,Approved
Yarn,fd-slicer,1.1.0,MIT,Unknown,Approved
Yarn,figgy-pudding,3.5.1,ISC,Unknown,Approved
Yarn,figures,1.7.0,MIT,sindresorhus.com,Approved
Yarn,figures,2.0.0,MIT,sindresorhus.com,Approved
Yarn,figures,3.1.0,MIT,sindresorhus.com,Approved
Yarn,file-entry-cache,2.0.0,MIT,http://royriojas.com,Approved
Yarn,file-entry-cache,5.0.1,MIT,http://royriojas.com,Approved
Yarn,file-loader,4.3.0,MIT,https://github.com/webpack-contrib/file-loader,Approved
Yarn,file-system-cache,1.0.5,MIT,https://github.com/philcockfield/file-system-cache,Approved
Yarn,filesize,3.6.1,New BSD,https://filesizejs.com/,Approved
Yarn,fill-range,4.0.0,MIT,https://github.com/jonschlinkert/fill-range,Approved
Yarn,fill-range,7.0.1,MIT,https://github.com/jonschlinkert/fill-range,Approved
Yarn,finalhandler,1.1.2,MIT,Unknown,Approved
Yarn,find-cache-dir,2.1.0,MIT,Unknown,Approved
Yarn,find-cache-dir,3.3.1,MIT,Unknown,Approved
Yarn,find-npm-prefix,1.0.2,ISC,https://github.com/npm/find-npm-prefix#readme,Approved
Yarn,find-root,1.1.0,MIT,Unknown,Approved
Yarn,find-up,1.1.2,MIT,sindresorhus.com,Approved
Yarn,find-up,2.1.0,MIT,sindresorhus.com,Approved
Yarn,find-up,3.0.0,MIT,sindresorhus.com,Approved
Yarn,find-up,4.1.0,MIT,sindresorhus.com,Approved
Yarn,findup-sync,2.0.0,MIT,http://benalman.com,Approved
Yarn,findup-sync,3.0.0,MIT,http://gulpjs.com/,Approved
Yarn,fined,1.1.0,MIT,https://github.com/js-cli,Approved
Yarn,firefox-profile,1.3.1,MIT,Unknown,Approved
Yarn,first-chunk-stream,3.0.0,MIT,sindresorhus.com,Approved
Yarn,flagged-respawn,1.0.0,MIT,https://github.com/js-cli/js-flagged-respawn,Approved
Yarn,flat,4.1.0,New BSD,https://github.com/hughsk/flat,Approved
Yarn,flat-cache,1.3.4,MIT,http://royriojas.com,Approved
Yarn,flat-cache,2.0.1,MIT,http://royriojas.com,Approved
Yarn,flatstr,1.0.12,MIT,https://github.com/davidmarkclements/flatstr#readme,Approved
